tags
.	O
Pour	O
batter	O
into	O
the	O
springform	O
pan	O
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
until	O
light	O
golden	O
brown	O
on	O
top	O
,	O
about	O
25	O
minutes	O
.	O
Cool	O
before	O
cutting	O
,	O
about	O
20	O
minutes	O
.	O
Place	O
the	O
oven	O
rack	O
in	O
the	O
center	O
position	O
.	O
Preheat	O
oven	O
to	O
375	O
degrees	O
F	O
(	O
190	O
degrees	O
C	O
)	O
.	O
Beat	O
sugar	B-FOOD
and	O
margarine	B-FOOD
together	O
in	O
a	O
bowl	O
using	O
an	O
electric	O
mixer	O
on	O
medium	O
speed	O
until	O
creamy	O
and	O
smooth	O
.	O
Beat	O
in	O
eggs	B-FOOD
,	O
1	O
at	O
a	O
time	O
,	O
on	O
high	O
speed	O
until	O
incorporated	O
.	O
Mix	O
in	O
vanilla	B-FOOD
extract	I-FOOD
.	O
Mix	O
flour	B-FOOD
,	O
baking	B-FOOD
powder	I-FOOD
,	O
and	O
salt	B-FOOD
together	O
in	O
a	O
separate	O
bowl	O
.	O
Stir	O
flour	B-FOOD
mixture	I-FOOD
,	O
alternating	O
with	O
milk	B-FOOD
and	O
ending	O
with	O
flour	B-FOOD
mixture	I-FOOD
,	O
until	O
just	O
incorporated	O
.	O
Spoon	O
batter	B-FOOD
into	O
each	O
ice	B-FOOD
cream	I-FOOD
cone	I-FOOD
,	O
filling	O
to	O
within	O
1	O
/	O
2-inch	O
from	O
the	O
top	O
.	O
Set	O
filled	B-FOOD
cones	I-FOOD
on	O
a	O
baking	O
sheet	O
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
until	O
a	O
toothpick	O
inserted	O
in	O
the	O
center	O
of	O
the	O
cake	B-FOOD
comes	O
out	O
clean	O
,	O
15	O
to	O
20	O
minutes	O
.	O
In	O
a	O
saucepan	O
over	O
medium	O
heat	O
,	O
combine	O
the	O
sugar	B-FOOD
,	O
corn	B-FOOD
syrup	I-FOOD
,	O
butter	B-FOOD
and	O
water	B-FOOD
.	O
Stir	O
and	O
heat	O
to	O
hard-crack	O
stage	O
or	O
300	O
degrees	O
F	O
(	O
150	O
degrees	O
C	O
)	O
.	O
Remove	O
from	O
heat	O
,	O
add	O
vanilla	B-FOOD
or	O
vinegar	B-FOOD
;	O
mix	O
well	O
.	O
Pour	O
slowly	O
over	O
popped	B-FOOD
popcorn	I-FOOD
while	O
stirring	O
.	O
Wait	O
5	O
minutes	O
and	O
shape	O
into	O
3	O
inch	O
round	O
balls	O
.	O
Preheat	O
the	O
oven	O
to	O
350	O
degrees	O
F	O
(	O
175	O
degrees	O
C	O
)	O
.	O
Line	O
a	O
12-cup	O
muffin	O
pan	O
with	O
paper	O
liners	O
.	O
Mix	O
almond	B-FOOD
meal	I-FOOD
and	O
butter	B-FOOD
together	O
in	O
a	O
bowl	O
.	O
Spoon	O
into	O
bottoms	O
of	O
the	O
paper	O
liners	O
;	O
press	O
down	O
to	O
form	O
a	O
flat	B-FOOD
crust	I-FOOD
.	O
Stir	O
cream	B-FOOD
cheese	I-FOOD
and	O
sweetener	B-FOOD
together	O
in	O
a	O
bowl	O
just	O
until	O
smooth	O
.	O
Mix	O
in	O
whipping	B-FOOD
cream	I-FOOD
and	O
water	B-FOOD
.	O
Add	O
eggs	B-FOOD
one	O
at	O
a	O
time	O
,	O
whisking	O
well	O
after	O
each	O
addition	O
.	O
Stir	O
in	O
sour	B-FOOD
cream	I-FOOD
,	O
almond	B-FOOD
flour	I-FOOD
,	O
and	O
vanilla	B-FOOD
extract	I-FOOD
.	O
Spoon	O
into	O
paper	O
liners	O
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
until	O
cream	B-FOOD
cheese	I-FOOD
mixture	I-FOOD
is	O
almost	O
set	O
in	O
the	O
middle	O
,	O
15	O
to	O
18	O
minutes	O
.	O
Be	O
careful	O
not	O
to	O
overcook	O
.	O
Let	O
cool	O
at	O
room	O
temperature	O
;	O
refrigerate	O
8	O
hours	O
to	O
overnight	O
.	O
Preheat	O
the	O
oven	O
to	O
325	O
degrees	O
F	O
(	O
165	O
degrees	O
C	O
)	O
.	O
Line	O
18	O
muffin	O
cups	O
with	O
paper	O
liners	O
.	O
Place	O
graham	B-FOOD
crackers	I-FOOD
in	O
a	O
resealable	O
plastic	O
bag	O
and	O
crush	O
into	O
fine	O
crumbs	B-FOOD
with	O
a	O
rolling	O
pin	O
.	O
Pour	O
into	O
a	O
bowl	O
.	O
Add	O
butter	B-FOOD
and	O
brown	B-FOOD
sugar	I-FOOD
;	O
toss	O
together	O
until	O
mixture	O
resembles	O
wet	O
sand	O
.	O
Place	O
1	O
tablespoon	O
in	O
the	O
bottom	O
of	O
each	O
paper	O
liner	O
.	O
Press	O
firmly	O
to	O
form	O
the	O
crusts	B-FOOD
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
until	O
lightly	O
browned	O
on	O
the	O
edges	O
,	O
8	O
to	O
10	O
minutes	O
.	O
Remove	O
from	O
the	O
oven	O
and	O
let	O
cool	O
.	O
Meanwhile	O
,	O
beat	O
cream	B-FOOD
cheese	I-FOOD
and	O
confectioners'	B-FOOD
sugar	I-FOOD
until	O
well	O
blended	O
.	O
Scrape	O
down	O
the	O
sides	O
of	O
the	O
bowl	O
and	O
beat	O
in	O
eggs	B-FOOD
,	O
one	O
at	O
a	O
time	O
.	O
Scrape	O
down	O
the	O
sides	O
of	O
the	O
bowl	O
and	O
beat	O
in	O
sour	B-FOOD
cream	I-FOOD
and	O
vanilla	B-FOOD
extract	I-FOOD
.	O
Divide	O
the	O
mixture	O
evenly	O
over	O
the	O
18	O
crusts	B-FOOD
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
until	O
tops	O
look	O
dry	O
and	O
centers	O
jiggle	O
slightly	O
,	O
about	O
15	O
minutes	O
.	O
Chill	O
until	O
firm	O
,	O
2	O
hours	O
to	O
overnight	O
.	O
Heat	O
cream	B-FOOD
in	O
the	O
microwave	O
until	O
it	O
begins	O
to	O
simmer	O
,	O
about	O
1	O
minute	O
.	O
Add	O
chocolate	B-FOOD
chips	I-FOOD
and	O
let	O
sit	O
until	O
softened	O
,	O
about	O
1	O
minute	O
.	O
Whisk	O
until	O
chocolate	B-FOOD
melts	O
and	O
ganache	B-FOOD
is	O
glossy	O
.	O
Spoon	O
chocolate	B-FOOD
ganache	I-FOOD
over	O
each	O
cheesecake	B-FOOD
and	O
place	O
a	O
whole	B-FOOD
strawberry	I-FOOD
on	O
the	O
top	O
.	O
Short	O
dough	B-FOOD
:	O
Cream	O
butter	B-FOOD
and	O
sugar	B-FOOD
,	O
beat	O
in	O
salt	B-FOOD
then	O
egg	B-FOOD
yolks	I-FOOD
,	O
one	O
at	O
a	O
time	O
.	O
Work	O
flour	B-FOOD
in	O
,	O
wrap	O
and	O
chill	O
30	O
minutes	O
.	O
To	O
make	O
filling	B-FOOD
:	O
Cream	O
butter	B-FOOD
and	O
beat	O
in	O
almond	B-FOOD
paste	I-FOOD
gradually	O
.	O
Add	O
eggs	B-FOOD
,	O
then	O
beat	O
until	O
very	O
smooth	O
.	O
Stir	O
in	O
lemon	B-FOOD
zest	I-FOOD
and	O
flour	B-FOOD
.	O
Preheat	O
oven	O
to	O
325	O
degrees	O
F	O
(	O
165	O
degrees	O
C	O
)	O
.	O
Butter	O
the	O
top	O
and	O
sides	O
of	O
an	O
8	O
inch	O
springform	O
pan	O
.	O
Roll	O
chilled	B-FOOD
dough	I-FOOD
into	O
a	O
circle	O
11	O
or	O
12	O
inches	O
in	O
diameter	O
.	O
Press	O
the	O
pastry	B-FOOD
into	O
the	O
bottom	O
and	O
up	O
the	O
sides	O
of	O
the	O
pan	O
without	O
stretching	O
the	O
dough	B-FOOD
.	O
Trim	O
any	O
excess	O
extending	O
above	O
top	O
of	O
pan	O
.	O
Pour	O
filling	B-FOOD
into	O
dough	B-FOOD
and	O
spread	O
evenly	O
.	O
Bake	O
at	O
325	O
degrees	O
F	O
(	O
165	O
degrees	O
C	O
)	O
for	O
45	O
to	O
50	O
minutes	O
.	O
Cool	O
15	O
minutes	O
in	O
pan	O
then	O
remove	O
sides	O
of	O
pan	O
.	O
Cool	O
to	O
room	O
temperature	O
and	O
sprinkle	O
with	O
confectioners	B-FOOD
sugar	I-FOOD
before	O
serving	O
.	O
Combine	O
water	B-FOOD
,	O
milk	B-FOOD
,	O
and	O
raisins	B-FOOD
in	O
a	O
saucepan	O
.	O
Boil	O
.	O
Slowly	O
stir	O
in	O
oats	B-FOOD
,	O
honey	B-FOOD
(	O
to	O
taste	O
)	O
,	O
and	O
cinnamon	B-FOOD
.	O
Turn	O
down	O
heat	O
and	O
cook	O
for	O
about	O
10	O
minutes	O
.	O
When	O
oatmeal	B-FOOD
is	O
a	O
lot	O
less	O
sticky	O
,	O
pour	O
into	O
bowl	O
.	O
Spray	O
cookie	O
sheet	O
with	O
cooking	B-FOOD
spray	I-FOOD
.	O
Take	O
small	O
handfuls	O
of	O
the	O
oatmeal	B-FOOD
(	O
this	O
is	O
very	O
messy	O
)	O
and	O
kneed	O
into	O
balls	O
.	O
Place	O
on	O
cookie	O
sheet	O
.	O
Poke	O
small	O
holes	O
in	O
each	O
ball	O
and	O
fill	O
with	O
honey	B-FOOD
.	O
Close	O
with	O
extra	O
oatmeal	B-FOOD
.	O
Place	O
cookie	O
sheet	O
in	O
oven	O
and	O
bake	O
for	O
about	O
10	O
-	O
15	O
minutes	O
at	O
350	O
degrees	O
F	O
(	O
175	O
degrees	O
C	O
)	O
.	O
Beat	O
shortening	B-FOOD
(	O
or	O
butter	B-FOOD
)	O
and	O
sugar	B-FOOD
until	O
light	O
and	O
fluffy	O
.	O
Beat	O
in	O
molasses	B-FOOD
,	O
egg	B-FOOD
and	O
3	O
tablespoons	O
of	O
flour	B-FOOD
.	O
Sift	O
together	O
remaining	O
flour	O
and	O
other	O
dry	O
ingredients	O
.	O
Mix	O
together	O
the	O
vinegar	B-FOOD
,	O
water	B-FOOD
and	O
buttermilk	B-FOOD
.	O
Add	O
alternately	O
to	O
the	O
molasses	B-FOOD
mixture	I-FOOD
and	O
beat	O
batter	B-FOOD
until	O
it	O
is	O
very	O
smooth	O
.	O
Drop	O
teaspoons	O
of	O
the	O
mixture	O
onto	O
greased	O
cookie	O
sheets	O
.	O
Bake	O
at	O
350	O
degrees	O
F	O
(	O
175	O
degrees	O
C	O
)	O
for	O
12-15	O
minutes	O
.	O
Preheat	O
the	O
oven	O
to	O
350	O
degrees	O
F	O
(	O
175	O
degrees	O
C	O
)	O
.	O
Grease	O
a	O
10	O
inch	O
springform	O
pan	O
.	O
Place	O
the	O
chocolate	B-FOOD
in	O
a	O
metal	O
bowl	O
set	O
over	O
a	O
pan	O
of	O
simmering	O
water	B-FOOD
.	O
Stir	O
occasionally	O
until	O
melted	O
and	O
smooth	O
.	O
Stir	O
in	O
the	O
hot	B-FOOD
coffee	I-FOOD
-	O
hotter	B-FOOD
coffee	I-FOOD
will	O
mix	O
in	O
better	O
,	O
but	O
if	O
the	O
mixture	O
suddenly	O
hardens	O
into	O
a	O
dull	O
paste	O
,	O
that	O
is	O
okay	O
too	O
.	O
It	O
can	O
still	O
be	O
used	O
.	O
Stir	O
in	O
the	O
vanilla	B-FOOD
.	O
Set	O
aside	O
.	O
In	O
a	O
large	O
bowl	O
,	O
cream	O
together	O
the	O
butter	B-FOOD
,	O
white	B-FOOD
sugar	I-FOOD
and	O
brown	B-FOOD
sugar	I-FOOD
until	O
light	O
and	O
fluffy	O
.	O
Beat	O
in	O
the	O
egg	B-FOOD
yolks	I-FOOD
gradually	O
,	O
then	O
stir	O
in	O
the	O
chocolate	B-FOOD
mixture	I-FOOD
.	O
Mix	O
in	O
the	O
flour	B-FOOD
just	O
until	O
incorporated	O
.	O
In	O
a	O
separate	O
bowl	O
,	O
whip	O
egg	B-FOOD
whites	I-FOOD
with	O
clean	O
beaters	O
until	O
they	O
can	O
hold	O
a	O
stiff	O
peak	O
.	O
Fold	O
1	O
/	O
3	O
of	O
the	O
whites	O
into	O
the	O
cake	B-FOOD
batter	I-FOOD
until	O
fully	O
incorporated	O
,	O
then	O
gently	O
fold	O
in	O
the	O
rest	O
.	O
Pour	O
into	O
the	O
prepared	O
pan	O
.	O
Adjust	O
the	O
oven	O
rack	O
to	O
the	O
center	O
position	O
.	O
Bake	O
for	O
1	O
hour	O
in	O
the	O
preheated	O
oven	O
,	O
or	O
until	O
the	O
top	O
of	O
the	O
cake	B-FOOD
springs	O
back	O
when	O
pressed	O
down	O
gently	O
.	O
Cool	O
in	O
the	O
pan	O
over	O
a	O
wire	O
rack	O
.	O
Cover	O
the	O
top	O
with	O
aluminum	O
foil	O
to	O
keep	O
the	O
top	O
crust	B-FOOD
of	O
the	O
cake	B-FOOD
from	O
getting	O
hardened	O
.	O
When	O
cool	O
,	O
store	O
in	O
the	O
pan	O
until	O
ready	O
to	O
serve	O
.	O
To	O
serve	O
,	O
run	O
a	O
knife	O
around	O
the	O
outside	O
of	O
the	O
cake	O
,	O
and	O
remove	O
the	O
springform	O
ring	O
.	O
Invert	O
the	O
cake	O
onto	O
a	O
serving	O
plate	O
,	O
and	O
dust	O
with	O
confectioners'	B-FOOD
sugar	I-FOOD
.	O
Slice	O
and	O
serve	O
with	O
dollops	O
of	O
whipped	B-FOOD
cream	I-FOOD
.	O
Prepare	O
gelatin	B-FOOD
according	O
to	O
package	O
directions	O
,	O
substituting	O
1	O
cup	O
cold	B-FOOD
water	I-FOOD
with	O
1	O
cup	O
crushed	B-FOOD
ice	I-FOOD
.	O
Place	O
gelatin	B-FOOD
into	O
freezer	O
until	O
almost	O
congealed	O
.	O
Place	O
cream	B-FOOD
cheese	I-FOOD
in	O
a	O
bowl	O
and	O
beat	O
until	O
smooth	O
.	O
Fold	O
cream	B-FOOD
cheese	I-FOOD
into	O
gelatin	B-FOOD
.	O
Add	O
cottage	B-FOOD
cheese	I-FOOD
,	O
fruit	B-FOOD
cocktail	I-FOOD
,	O
pineapple	B-FOOD
,	O
oranges	B-FOOD
,	O
apples	B-FOOD
,	O
banana	B-FOOD
,	O
cherries	B-FOOD
and	O
walnuts	B-FOOD
.	O
Mix	O
well	O
.	O
Pour	O
into	O
mold	O
or	O
dish	O
and	O
refrigerate	O
until	O
completely	O
set	O
.	O
Preheat	O
oven	O
to	O
350	O
degrees	O
F	O
(	O
175	O
degrees	O
C	O
)	O
.	O
Grease	O
and	O
flour	O
one	O
10	O
inch	O
round	O
cake	O
pan	O
.	O
Combine	O
the	O
egg	B-FOOD
whites	I-FOOD
and	O
water	B-FOOD
in	O
a	O
large	O
glass	O
or	O
metal	O
bowl	O
.	O
Whip	O
the	O
egg	B-FOOD
whites	I-FOOD
to	O
soft	O
peaks	O
in	O
a	O
large	O
bowl	O
.	O
Continue	O
to	O
whip	O
,	O
while	O
gradually	O
adding	O
sugar	B-FOOD
until	O
egg	B-FOOD
whites	I-FOOD
can	O
stand	O
in	O
stiff	O
peaks	O
.	O
Continue	O
to	O
whip	O
on	O
medium	O
speed	O
while	O
adding	O
one	O
egg	B-FOOD
yolk	I-FOOD
at	O
a	O
time	O
.	O
Combine	O
the	O
flour	B-FOOD
and	O
baking	B-FOOD
powder	I-FOOD
;	O
fold	O
gently	O
into	O
the	O
batter	B-FOOD
.	O
Pour	O
the	O
batter	O
into	O
the	O
prepared	O
cake	B-FOOD
pan	O
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
until	O
a	O
toothpick	O
inserted	O
in	O
the	O
center	O
comes	O
out	O
clean	O
,	O
30	O
to	O
35	O
minutes	O
.	O
Cool	O
the	O
cake	O
in	O
the	O
pan	O
for	O
10	O
minutes	O
before	O
turning	O
out	O
onto	O
a	O
wire	O
rack	O
to	O
cool	O
completely	O
.	O
Stir	O
the	O
cornstarch	B-FOOD
with	O
the	O
water	B-FOOD
in	O
a	O
small	O
bowl	O
to	O
dissolve	O
and	O
set	O
aside	O
.	O
In	O
a	O
medium	O
saucepan	O
,	O
beat	O
together	O
the	O
sweetened	B-FOOD
condensed	I-FOOD
milk	I-FOOD
and	O
the	O
egg	B-FOOD
yolks	I-FOOD
.	O
Bring	O
the	O
mixture	O
to	O
a	O
boil	O
over	O
medium-high	O
heat	O
,	O
stirring	O
constantly	O
.	O
Stir	O
in	O
the	O
cornstarch	B-FOOD
mixture	I-FOOD
.	O
When	O
the	O
filling	B-FOOD
thickens	O
,	O
remove	O
from	O
heat	O
and	O
set	O
aside	O
to	O
cool	O
.	O
Mix	O
together	O
the	O
strawberries	B-FOOD
,	O
peaches	B-FOOD
,	O
and	O
blueberries	B-FOOD
in	O
a	O
medium	O
bowl	O
.	O
Using	O
a	O
thread	O
or	O
a	O
bread	O
knife	O
,	O
slice	O
the	O
cooled	B-FOOD
cake	I-FOOD
in	O
half	O
horizontally	O
.	O
Spread	O
the	O
mixed	B-FOOD
fruit	I-FOOD
across	O
the	O
bottom	O
half	O
of	O
the	O
cake	B-FOOD
,	O
pour	O
any	O
fruit	B-FOOD
juice	I-FOOD
over	O
the	O
berries	B-FOOD
to	O
moisten	O
the	O
cake	B-FOOD
.	O
Spread	O
the	O
cream	B-FOOD
filling	I-FOOD
over	O
the	O
top	O
of	O
the	O
fruit	B-FOOD
.	O
Top	O
with	O
the	O
other	O
half	O
of	O
the	O
cake	B-FOOD
.	O
Frost	O
the	O
cake	O
with	O
whipped	B-FOOD
cream	I-FOOD
or	O
your	O
favorite	O
white	B-FOOD
frosting	I-FOOD
.	O
In	O
a	O
large	O
bowl	O
,	O
combine	O
the	O
flour	B-FOOD
,	O
salt	B-FOOD
,	O
and	O
1	O
tablespoon	O
sugar	B-FOOD
.	O
Crumble	O
the	O
yeast	B-FOOD
into	O
the	O
flour	B-FOOD
mixture	I-FOOD
as	O
finely	O
as	O
possible	O
.	O
Cut	O
in	O
shortening	B-FOOD
until	O
the	O
mixture	O
resembles	O
coarse	B-FOOD
crumbs	I-FOOD
.	O
Make	O
a	O
well	O
in	O
the	O
center	O
,	O
and	O
add	O
the	O
eggs	B-FOOD
.	O
Mix	O
well	O
while	O
gradually	O
adding	O
sour	B-FOOD
cream	I-FOOD
.	O
If	O
the	O
dough	B-FOOD
is	O
too	O
sticky	O
,	O
more	O
flour	B-FOOD
can	O
be	O
added	O
depending	O
on	O
the	O
size	O
of	O
your	O
eggs	B-FOOD
.	O
Wrap	O
the	O
dough	B-FOOD
in	O
a	O
clean	O
dish	O
towel	O
,	O
and	O
hang	O
in	O
very	O
very	O
cold	B-FOOD
water	I-FOOD
for	O
one	O
hour	O
while	O
you	O
make	O
the	O
filling	B-FOOD
.	O
In	O
a	O
saucepan	O
over	O
medium	O
heat	O
,	O
stir	O
together	O
the	O
ground	B-FOOD
walnuts	I-FOOD
,	O
2	O
/	O
3	O
cup	O
sugar	B-FOOD
,	O
and	O
milk	B-FOOD
.	O
Heat	O
to	O
between	O
234	O
and	O
240	O
degrees	O
F	O
(	O
112	O
to	O
116	O
degrees	O
C	O
)	O
,	O
or	O
until	O
a	O
small	O
amount	O
of	O
the	O
mixture	O
dropped	O
into	O
cold	B-FOOD
water	I-FOOD
forms	O
a	O
soft	O
ball	O
that	O
flattens	O
when	O
removed	O
from	O
the	O
water	O
and	O
placed	O
on	O
a	O
flat	O
surface	O
.	O
Stir	O
constantly	O
to	O
prevent	O
burning	O
.	O
Set	O
aside	O
to	O
cool	O
before	O
using	O
.	O
Preheat	O
the	O
oven	O
to	O
375	O
degrees	O
F	O
(	O
190	O
degrees	O
C	O
)	O
.	O
On	O
a	O
sugared	O
surface	O
,	O
roll	O
the	O
dough	B-FOOD
out	O
to	O
1	O
/	O
8	O
inch	O
thickness	O
.	O
Flour	B-FOOD
will	O
make	O
the	O
cookies	B-FOOD
tough	O
.	O
Cut	O
into	O
3x3	O
inch	O
squares	O
.	O
Place	O
one	O
teaspoon	O
of	O
filling	B-FOOD
into	O
each	O
square	O
,	O
then	O
fold	O
in	O
half	O
to	O
make	O
a	O
rectangle	O
.	O
Bend	O
the	O
two	O
long	O
ends	O
around	O
to	O
form	O
a	O
horse	O
shoe	O
shape	O
,	O
and	O
place	O
onto	O
the	O
prepared	O
cookie	O
sheets	O
.	O
Bake	O
for	O
10	O
to	O
12	O
minutes	O
in	O
the	O
preheated	O
oven	O
,	O
or	O
until	O
golden	O
brown	O
.	O
Watch	O
the	O
first	O
batch	O
carefully	O
to	O
set	O
the	O
ideal	O
time	O
for	O
your	O
oven	O
,	O
as	O
they	O
do	O
burn	O
quickly	O
.	O
Enjoy	O
a	O
rare	O
treat	O
!	O
Preheat	O
oven	O
to	O
350	O
degrees	O
F	O
(	O
175	O
degrees	O
C	O
)	O
.	O
Grease	O
cookie	O
sheets	O
.	O
In	O
a	O
medium	O
bowl	O
,	O
cream	B-FOOD
together	O
1	O
/	O
2	O
cup	O
butter	B-FOOD
and	O
white	B-FOOD
sugar	I-FOOD
until	O
smooth	O
.	O
Beat	O
in	O
the	O
eggs	B-FOOD
one	O
at	O
a	O
time	O
,	O
then	O
stir	O
in	O
the	O
vanilla	B-FOOD
and	O
ricotta	B-FOOD
cheese	I-FOOD
.	O
Combine	O
the	O
flour	B-FOOD
,	O
baking	B-FOOD
soda	I-FOOD
and	O
salt	B-FOOD
;	O
gradually	O
stir	O
into	O
the	O
cheese	B-FOOD
mixture	I-FOOD
.	O
Drop	O
by	O
rounded	O
teaspoonfuls	O
2	O
inches	O
apart	O
onto	O
the	O
prepared	O
cookie	O
sheets	O
.	O
Bake	O
for	O
8	O
to	O
10	O
minutes	O
in	O
the	O
preheated	O
oven	O
,	O
or	O
until	O
edges	O
are	O
golden	O
.	O
Allow	O
cookies	B-FOOD
to	O
cool	O
on	O
baking	O
sheet	O
for	O
5	O
minutes	O
before	O
removing	O
to	O
a	O
wire	O
rack	O
to	O
cool	O
completely	O
.	O
In	O
a	O
medium	O
bowl	O
,	O
cream	B-FOOD
together	O
the	O
remaining	O
butter	B-FOOD
and	O
confectioners'	B-FOOD
sugar	I-FOOD
.	O
Beat	O
in	O
vanilla	B-FOOD
and	O
milk	B-FOOD
gradually	O
until	O
a	O
spreadable	O
consistency	O
is	O
reached	O
.	O
Frost	O
cooled	B-FOOD
cookies	I-FOOD
.	O
Preheat	O
oven	O
to	O
275	O
degrees	O
F	O
(	O
135	O
degrees	O
C	O
)	O
.	O
Grease	O
a	O
9	O
inch	O
tube	O
pan	O
.	O
Line	O
the	O
bottom	O
and	O
sides	O
with	O
parchment	O
paper	O
,	O
then	O
grease	O
the	O
paper	O
.	O
In	O
a	O
saucepan	O
over	O
medium	O
heat	O
,	O
combine	O
applesauce	B-FOOD
,	O
butter	B-FOOD
and	O
sugar	B-FOOD
.	O
Cook	O
over	O
medium	O
heat	O
for	O
5	O
minutes	O
,	O
stirring	O
occasionally	O
.	O
Remove	O
from	O
heat	O
,	O
stir	O
in	O
vanilla	B-FOOD
,	O
and	O
set	O
aside	O
to	O
cool	O
.	O
In	O
a	O
large	O
bowl	O
,	O
mix	O
flour	B-FOOD
,	O
baking	B-FOOD
soda	I-FOOD
,	O
salt	B-FOOD
,	O
cinnamon	B-FOOD
,	O
nutmeg	B-FOOD
and	O
cloves	B-FOOD
.	O
Add	O
chopped	B-FOOD
pecans	I-FOOD
,	O
raisins	B-FOOD
,	O
chopped	B-FOOD
dates	I-FOOD
and	O
cherries	B-FOOD
.	O
Stir	O
until	O
the	O
fruit	B-FOOD
and	O
nuts	B-FOOD
are	O
evenly	O
coated	O
.	O
Stir	O
in	O
the	O
cooled	B-FOOD
applesauce	I-FOOD
mixture	I-FOOD
.	O
Pour	O
into	O
prepared	O
pan	O
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
for	O
2	O
hours	O
,	O
or	O
until	O
a	O
toothpick	O
inserted	O
into	O
the	O
center	O
of	O
the	O
cake	B-FOOD
comes	O
out	O
clean	O
.	O
Let	O
cool	O
in	O
pan	O
for	O
10	O
minutes	O
,	O
then	O
turn	O
out	O
onto	O
a	O
wire	O
rack	O
and	O
cool	O
completely	O
.	O
Slowly	O
pour	O
bourbon	B-FOOD
on	O
cake	B-FOOD
,	O
letting	O
it	O
soak	O
in	O
.	O
To	O
speed	O
up	O
the	O
process	O
,	O
you	O
can	O
use	O
a	O
toothpick	O
to	O
puncture	O
many	O
small	O
holes	O
all	O
over	O
the	O
cake	O
before	O
pouring	O
on	O
the	O
Bourbon	B-FOOD
.	O
You	O
will	O
think	O
that	O
you	O
are	O
using	O
too	O
much	O
Bourbon	O
.	O
Do	O
n't	O
worry	O
.	O
You	O
really	O
want	O
to	O
soak	O
the	O
cake	B-FOOD
in	O
Bourbon	O
!	O
Wrap	O
cake	O
well	O
and	O
store	O
in	O
refrigerator	O
.	O
In	O
a	O
large	O
mixing	O
bowl	O
,	O
cream	O
together	O
sugar	B-FOOD
and	O
butter	B-FOOD
or	O
margarine	B-FOOD
.	O
Beat	O
in	O
eggs	B-FOOD
and	O
vanilla	B-FOOD
.	O
Stir	O
in	O
flour	B-FOOD
,	O
salt	B-FOOD
and	O
baking	B-FOOD
soda	I-FOOD
.	O
Add	O
coconut	B-FOOD
and	O
sunflower	B-FOOD
seeds	I-FOOD
.	O
Mix	O
together	O
well	O
.	O
Drop	O
by	O
spoonfuls	O
onto	O
greased	O
cookie	O
sheet	O
.	O
Bake	O
at	O
350	O
degrees	O
F	O
(	O
175	O
degrees	O
C	O
)	O
for	O
8	O
to	O
10	O
minutes	O
.	O
Sprinkle	O
gelatin	B-FOOD
on	O
top	O
of	O
water	B-FOOD
and	O
set	O
aside	O
.	O
Mix	O
the	O
prune	B-FOOD
pulp	I-FOOD
,	O
prune	B-FOOD
juice	I-FOOD
,	O
sugar	B-FOOD
,	O
lemon	B-FOOD
juice	I-FOOD
,	O
lemon	B-FOOD
rind	I-FOOD
,	O
and	O
salt	B-FOOD
in	O
a	O
saucepan	O
;	O
cook	O
for	O
two	O
minutes	O
.	O
Add	O
gelatin	B-FOOD
and	O
water	B-FOOD
to	O
hot	B-FOOD
prune	I-FOOD
mixture	I-FOOD
,	O
stirring	O
thoroughly	O
,	O
and	O
allow	O
to	O
cool	O
.	O
Beat	O
egg	B-FOOD
whites	I-FOOD
until	O
stiff	O
,	O
but	O
not	O
dry	O
.	O
When	O
prune	B-FOOD
mixture	I-FOOD
begins	O
to	O
thicken	O
,	O
fold	O
in	O
stiffly	O
beaten	B-FOOD
egg	I-FOOD
whites	I-FOOD
.	O
Pour	O
filling	O
into	O
baked	B-FOOD
pie	I-FOOD
shell	I-FOOD
,	O
and	O
chill	O
.	O
Before	O
serving	O
,	O
spread	O
thin	O
layer	O
of	O
whipped	B-FOOD
cream	I-FOOD
or	O
whipped	B-FOOD
topping	I-FOOD
over	O
the	O
pie	B-FOOD
if	O
desired	O
.	O
Preheat	O
the	O
oven	O
to	O
350	O
degrees	O
F	O
(	O
175	O
degrees	O
C	O
)	O
.	O
Line	O
the	O
bottoms	O
of	O
two	O
9	O
inch	O
round	O
pans	O
,	O
or	O
one	O
9	O
x	O
13	O
inch	O
rectangular	O
pan	O
,	O
with	O
parchment	O
paper	O
.	O
In	O
a	O
mixing	O
bowl	O
,	O
stir	O
shortening	O
to	O
soften	O
.	O
Sift	O
in	O
flour	B-FOOD
,	O
baking	B-FOOD
powder	I-FOOD
,	O
salt	B-FOOD
,	O
and	O
sugar	B-FOOD
.	O
Add	O
3	O
/	O
4	O
cup	O
of	O
the	O
milk	B-FOOD
and	O
the	O
flavorings	B-FOOD
,	O
and	O
mix	O
until	O
all	O
flour	B-FOOD
is	O
dampened	O
.	O
Beat	O
well	O
,	O
with	O
an	O
electric	O
mixer	O
if	O
possible	O
.	O
Add	O
unbeaten	B-FOOD
egg	I-FOOD
